id,code,name,city,state_id/id,country_id/id
data_zip_ID55111,55111,55111,Gunung Ketur,l10n_id_state.data_state_indonesiaYO,base.id
data_zip_ID55112,55112,55112,Purwo Kinanti,l10n_id_state.data_state_indonesiaYO,base.id
data_zip_ID55121,55121,55121,Prawirodirjan,l10n_id_state.data_state_indonesiaYO,base.id
data_zip_ID55122,55122,55122,Ngupasan,l10n_id_state.data_state_indonesiaYO,base.id
data_zip_ID55131,55131,55131,Panembahan,l10n_id_state.data_state_indonesiaYO,base.id
data_zip_ID55132,55132,55132,Kadipaten,l10n_id_state.data_state_indonesiaYO,base.id
data_zip_ID55133,55133,55133,Patehan,l10n_id_state.data_state_indonesiaYO,base.id
data_zip_ID55141,55141,55141,Suryodiningratan,l10n_id_state.data_state_indonesiaYO,base.id
data_zip_ID55142,55142,55142,Gedongkiwo,l10n_id_state.data_state_indonesiaYO,base.id
data_zip_ID55143,55143,55143,Mantrijeron,l10n_id_state.data_state_indonesiaYO,base.id
data_zip_ID55151,55151,55151,Wirogunan,l10n_id_state.data_state_indonesiaYO,base.id
data_zip_ID55152,55152,55152,Keparakan,l10n_id_state.data_state_indonesiaYO,base.id
data_zip_ID55153,55153,55153,Brontokusuman,l10n_id_state.data_state_indonesiaYO,base.id
data_zip_ID55161,55161,55161,Pandeyan,l10n_id_state.data_state_indonesiaYO,base.id
data_zip_ID55162,55162,55162,Sorosutan,l10n_id_state.data_state_indonesiaYO,base.id
data_zip_ID55163,55163,55163,Giwangan,l10n_id_state.data_state_indonesiaYO,base.id
data_zip_ID55164,55164,55164,Warungboto,l10n_id_state.data_state_indonesiaYO,base.id
data_zip_ID55165,55165,55165,Muja Muju,l10n_id_state.data_state_indonesiaYO,base.id
data_zip_ID55166,55166,55166,Semaki,l10n_id_state.data_state_indonesiaYO,base.id
data_zip_ID55167,55167,55167,Tahunan,l10n_id_state.data_state_indonesiaYO,base.id
